kind,name,note_count,length_beats,length_seconds,notes_per_beat,unique_pitch_count,unique_pitch_class_count,active_instrument_count,instrument_entropy,average_polyphony,max_polyphony,mean_duration_steps,pitch_class_entropy,scale_consistency_percent,groove_consistency_percent,sequence_len,raw_note_events,unique_note_events,duplicate_note_rate,note_instrument_violation_rate,best_scale,instrument_counts
reference,test_00901,23,32.000000,16.000000,0.718750,11,7,2,0.998636,1.417969,6,47.347826,2.490741,100.000000,96.428571,,,,,,4:minor,"{""bass"": 12, ""brass"": 0, ""guitar"": 11, ""piano"": 0, ""strings"": 0}"
reference,test_00902,115,33.583333,16.791667,3.424318,27,7,3,1.563790,3.083127,11,21.608696,2.261052,100.000000,94.791667,,,,,,2:major,"{""bass"": 31, ""brass"": 0, ""guitar"": 37, ""piano"": 47, ""strings"": 0}"
reference,test_00903,126,32.000000,16.000000,3.937500,17,7,3,0.961969,4.273438,11,26.047619,2.030162,100.000000,97.321429,,,,,,5:minor,"{""bass"": 15, ""brass"": 0, ""guitar"": 99, ""piano"": 12, ""strings"": 0}"
reference,test_00904,33,32.083333,16.041667,1.028571,6,4,1,-0.000000,0.623377,6,14.545455,1.863956,100.000000,98.958333,,,,,,1:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 33, ""piano"": 0, ""strings"": 0}"
reference,test_00905,17,31.583333,15.791667,0.538259,10,6,2,0.997503,0.969657,4,43.235294,2.160705,100.000000,96.428571,,,,,,4:minor,"{""bass"": 8, ""brass"": 0, ""guitar"": 9, ""piano"": 0, ""strings"": 0}"
reference,test_00906,278,32.333333,16.166667,8.597938,28,8,1,-0.000000,1.260309,6,3.517986,2.811728,97.122302,86.718750,,,,,,4:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 278, ""strings"": 0}"
reference,test_00907,99,32.041667,16.020833,3.089727,11,6,4,1.498979,3.589077,9,27.878788,2.085123,100.000000,97.135417,,,,,,1:minor,"{""bass"": 12, ""brass"": 0, ""guitar"": 52, ""piano"": 33, ""strings"": 2}"
reference,test_00908,53,32.041667,16.020833,1.654096,17,9,2,0.135036,2.910273,6,42.226415,2.872975,83.018868,96.354167,,,,,,0:minor,"{""bass"": 1, ""brass"": 0, ""guitar"": 52, ""piano"": 0, ""strings"": 0}"
reference,test_00909,160,31.750000,15.875000,5.039370,6,2,1,-0.000000,1.259843,2,6.000000,0.811278,100.000000,100.000000,,,,,,0:major,"{""bass"": 160, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_00910,123,32.000000,16.000000,3.843750,9,6,2,0.068125,1.843750,4,11.512195,2.328721,100.000000,99.107143,,,,,,1:minor,"{""bass"": 1, ""brass"": 0, ""guitar"": 122, ""piano"": 0, ""strings"": 0}"
reference,test_00911,176,32.000000,16.000000,5.500000,10,5,3,1.161063,2.513021,7,10.965909,2.019059,100.000000,96.726190,,,,,,1:minor,"{""bass"": 18, ""brass"": 0, ""guitar"": 123, ""piano"": 35, ""strings"": 0}"
reference,test_00912,169,36.000000,18.000000,4.694444,13,6,2,0.779350,3.395833,6,17.360947,1.988759,97.633136,88.802083,,,,,,2:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 130, ""piano"": 39, ""strings"": 0}"
reference,test_00913,111,32.000000,16.000000,3.468750,7,6,1,-0.000000,1.677083,8,11.603604,1.891092,100.000000,93.898810,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 111, ""piano"": 0, ""strings"": 0}"
reference,test_00914,66,35.833333,17.916667,1.841860,28,10,4,1.473032,4.131395,9,53.833333,2.986190,86.363636,91.927083,,,,,,2:minor,"{""bass"": 6, ""brass"": 7, ""guitar"": 0, ""piano"": 10, ""strings"": 43}"
reference,test_00915,0,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0.000000,,,,,,,,,,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_00916,147,31.875000,15.937500,4.611765,17,7,2,0.755922,1.827451,5,9.510204,2.576937,100.000000,94.791667,,,,,,4:minor,"{""bass"": 32, ""brass"": 0, ""guitar"": 115, ""piano"": 0, ""strings"": 0}"
reference,test_00917,179,32.041667,16.020833,5.586476,12,5,3,1.321773,3.416125,10,14.675978,1.704416,100.000000,97.526042,,,,,,0:major,"{""bass"": 15, ""brass"": 0, ""guitar"": 72, ""piano"": 92, ""strings"": 0}"
reference,test_00918,288,32.000000,16.000000,9.000000,23,7,4,1.657968,5.919271,11,15.784722,2.591756,100.000000,97.023810,,,,,,0:minor,"{""bass"": 27, ""brass"": 132, ""guitar"": 0, ""piano"": 106, ""strings"": 23}"
reference,test_00919,92,32.000000,16.000000,2.875000,24,7,2,0.641541,2.811198,6,23.467391,2.739892,100.000000,94.791667,,,,,,2:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 77, ""strings"": 15}"
reference,test_00920,41,35.916667,17.958333,1.141531,12,7,1,-0.000000,3.825986,7,80.439024,2.598781,100.000000,98.177083,,,,,,2:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 41}"
reference,test_00921,160,32.000000,16.000000,5.000000,13,6,3,1.156780,5.218750,6,25.050000,2.533601,100.000000,100.000000,,,,,,0:major,"{""bass"": 32, ""brass"": 16, ""guitar"": 112, ""piano"": 0, ""strings"": 0}"
reference,test_00922,51,36.250000,18.125000,1.406897,14,7,3,1.554507,6.085057,9,103.803922,2.743012,100.000000,97.685185,,,,,,1:minor,"{""bass"": 15, ""brass"": 0, ""guitar"": 0, ""piano"": 22, ""strings"": 14}"
reference,test_00923,59,35.500000,17.750000,1.661972,12,7,3,1.545805,3.296948,5,47.610169,2.337776,100.000000,97.526042,,,,,,8:minor,"{""bass"": 15, ""brass"": 0, ""guitar"": 26, ""piano"": 0, ""strings"": 18}"
reference,test_00924,51,32.000000,16.000000,1.593750,10,7,1,-0.000000,1.015625,3,15.294118,2.583022,100.000000,94.642857,,,,,,3:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 51, ""piano"": 0, ""strings"": 0}"
reference,test_00925,246,33.916667,16.958333,7.253071,18,7,4,1.848227,3.836609,12,12.695122,1.936212,100.000000,92.968750,,,,,,0:major,"{""bass"": 21, ""brass"": 0, ""guitar"": 70, ""piano"": 94, ""strings"": 61}"
reference,test_00926,105,33.000000,16.500000,3.181818,17,6,3,1.351681,1.972222,6,14.876190,2.444770,100.000000,96.614583,,,,,,1:minor,"{""bass"": 59, ""brass"": 0, ""guitar"": 34, ""piano"": 12, ""strings"": 0}"
reference,test_00927,70,33.500000,16.750000,2.089552,9,5,1,-0.000000,3.597015,5,41.314286,2.070086,100.000000,97.135417,,,,,,2:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 70, ""strings"": 0}"
reference,test_00928,93,32.000000,16.000000,2.906250,22,6,1,-0.000000,2.875000,8,23.741935,2.326155,100.000000,95.238095,,,,,,2:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 93}"
reference,test_00929,252,32.000000,16.000000,7.875000,5,5,2,1.000000,1.703125,4,5.190476,2.058814,100.000000,97.619048,,,,,,0:minor,"{""bass"": 0, ""brass"": 126, ""guitar"": 0, ""piano"": 126, ""strings"": 0}"
reference,test_00930,47,36.000000,18.000000,1.305556,10,5,1,-0.000000,0.482639,4,8.872340,1.950149,100.000000,96.614583,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 47}"
reference,test_00931,150,32.000000,16.000000,4.687500,19,7,3,1.296744,5.513021,10,28.226667,2.408511,100.000000,98.511905,,,,,,0:major,"{""bass"": 14, ""brass"": 0, ""guitar"": 88, ""piano"": 48, ""strings"": 0}"
reference,test_00932,133,32.083333,16.041667,4.145455,34,10,3,1.388938,2.175325,8,12.593985,2.926783,93.233083,92.447917,,,,,,3:minor,"{""bass"": 34, ""brass"": 0, ""guitar"": 77, ""piano"": 0, ""strings"": 22}"
reference,test_00933,140,31.958333,15.979167,4.380704,23,7,3,1.077252,3.436767,8,18.828571,2.742911,100.000000,96.428571,,,,,,7:minor,"{""bass"": 16, ""brass"": 0, ""guitar"": 0, ""piano"": 104, ""strings"": 20}"
reference,test_00934,420,32.166667,16.083333,13.056995,10,7,1,-0.000000,2.989637,9,5.495238,2.392163,99.285714,90.625000,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 420, ""piano"": 0, ""strings"": 0}"
reference,test_00935,71,36.875000,18.437500,1.925424,8,6,1,-0.000000,1.206780,5,15.042254,2.009748,100.000000,96.296296,,,,,,2:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 71, ""piano"": 0, ""strings"": 0}"
reference,test_00936,81,33.916667,16.958333,2.388206,19,8,3,0.666034,1.093366,5,10.987654,2.920739,95.061728,93.750000,,,,,,2:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 2, ""piano"": 70, ""strings"": 9}"
reference,test_00937,266,32.916667,16.458333,8.081013,17,12,2,0.175565,6.488608,8,19.270677,2.962184,93.609023,88.151042,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 259, ""piano"": 0, ""strings"": 7}"
reference,test_00938,0,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0.000000,,,,,,,,,,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_00939,0,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0.000000,,,,,,,,,,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_00940,172,32.000000,16.000000,5.375000,11,6,1,-0.000000,1.718750,2,7.674419,2.415863,100.000000,100.000000,,,,,,0:major,"{""bass"": 172, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_00941,119,32.083333,16.041667,3.709091,19,9,2,0.839893,4.748052,9,30.722689,2.819534,93.277311,96.875000,,,,,,3:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 87, ""strings"": 32}"
reference,test_00942,163,32.000000,16.000000,5.093750,12,6,3,1.518839,2.401042,6,11.312883,2.328684,100.000000,96.279762,,,,,,2:major,"{""bass"": 45, ""brass"": 0, ""guitar"": 78, ""piano"": 40, ""strings"": 0}"
reference,test_00943,199,32.541667,16.270833,6.115237,43,10,2,0.982424,6.705506,13,26.316583,3.141366,87.939698,88.671875,,,,,,2:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 84, ""strings"": 115}"
reference,test_00944,145,36.166667,18.083333,4.009217,30,11,4,1.807389,3.061060,9,18.324138,2.850653,93.793103,90.046296,,,,,,0:major,"{""bass"": 18, ""brass"": 22, ""guitar"": 67, ""piano"": 38, ""strings"": 0}"
reference,test_00945,37,31.666667,15.833333,1.168421,9,7,2,0.986787,2.606579,4,53.540541,2.653154,100.000000,98.958333,,,,,,2:minor,"{""bass"": 0, ""brass"": 16, ""guitar"": 0, ""piano"": 0, ""strings"": 21}"
reference,test_00946,0,0.000000,0.000000,0.000000,0,0,0,0.000000,0.000000,0,0.000000,,,,,,,,,,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_00947,164,31.250000,15.625000,5.248000,14,7,1,-0.000000,3.901333,15,17.841463,2.120918,93.902439,98.214286,,,,,,4:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 164, ""piano"": 0, ""strings"": 0}"
reference,test_00948,6,25.416667,12.708333,0.236066,4,4,1,-0.000000,1.826230,2,185.666667,1.918296,100.000000,98.263889,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 6, ""piano"": 0, ""strings"": 0}"
reference,test_00949,118,32.041667,16.020833,3.682705,26,8,3,1.206060,4.296489,9,28.000000,2.412686,98.305085,85.807292,,,,,,0:major,"{""bass"": 9, ""brass"": 0, ""guitar"": 76, ""piano"": 0, ""strings"": 33}"
reference,test_00950,71,39.958333,19.979167,1.776851,25,9,3,1.419102,4.258603,8,57.521127,2.937427,94.366197,92.129630,,,,,,2:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 29, ""piano"": 9, ""strings"": 33}"
reference,test_00951,99,31.958333,15.979167,3.097784,38,12,3,1.521623,1.662321,6,12.878788,3.457079,73.737374,93.452381,,,,,,5:minor,"{""bass"": 20, ""brass"": 0, ""guitar"": 42, ""piano"": 37, ""strings"": 0}"
reference,test_00952,69,31.916667,15.958333,2.161880,23,7,3,1.425405,5.746736,14,63.797101,2.697031,100.000000,95.833333,,,,,,3:minor,"{""bass"": 28, ""brass"": 0, ""guitar"": 32, ""piano"": 0, ""strings"": 9}"
reference,test_00953,63,34.750000,17.375000,1.812950,25,9,2,0.631263,2.950839,7,39.063492,2.849906,93.650794,88.802083,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 10, ""piano"": 53, ""strings"": 0}"
reference,test_00954,82,33.500000,16.750000,2.447761,17,6,5,2.024712,9.686567,14,94.975610,2.452303,100.000000,95.572917,,,,,,0:major,"{""bass"": 7, ""brass"": 3, ""guitar"": 23, ""piano"": 28, ""strings"": 21}"
reference,test_00955,74,32.000000,16.000000,2.312500,8,6,2,0.800392,1.203125,2,12.486486,2.099984,100.000000,98.809524,,,,,,1:major,"{""bass"": 56, ""brass"": 0, ""guitar"": 0, ""piano"": 18, ""strings"": 0}"
reference,test_00956,30,35.541667,17.770833,0.844080,12,9,1,-0.000000,2.528722,5,71.900000,2.981076,90.000000,94.010417,,,,,,2:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 30, ""piano"": 0, ""strings"": 0}"
reference,test_00957,30,35.833333,17.916667,0.837209,19,7,2,0.783777,4.237209,7,121.466667,2.698930,100.000000,97.656250,,,,,,0:major,"{""bass"": 0, ""brass"": 7, ""guitar"": 0, ""piano"": 0, ""strings"": 23}"
reference,test_00958,275,32.000000,16.000000,8.593750,23,8,4,1.487492,5.753906,14,16.069091,2.576550,98.909091,91.964286,,,,,,1:minor,"{""bass"": 24, ""brass"": 0, ""guitar"": 171, ""piano"": 60, ""strings"": 20}"
reference,test_00959,128,36.541667,18.270833,3.502851,43,10,2,0.995593,4.282782,8,29.343750,3.146617,88.281250,89.120370,,,,,,2:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 69, ""strings"": 59}"
reference,test_00960,262,32.083333,16.041667,8.166234,24,7,4,1.786754,2.766234,13,8.129771,2.429030,95.419847,94.270833,,,,,,1:minor,"{""bass"": 28, ""brass"": 114, ""guitar"": 36, ""piano"": 84, ""strings"": 0}"
reference,test_00961,48,31.750000,15.875000,1.511811,16,6,2,0.413817,1.082677,4,17.187500,2.500897,100.000000,90.178571,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 44, ""piano"": 4, ""strings"": 0}"
reference,test_00962,87,36.000000,18.000000,2.416667,16,7,2,0.995325,4.097222,6,40.689655,2.604564,100.000000,94.791667,,,,,,5:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 47, ""piano"": 40, ""strings"": 0}"
reference,test_00963,92,33.000000,16.500000,2.787879,8,4,3,0.787659,1.808081,8,15.565217,1.416172,100.000000,89.583333,,,,,,2:major,"{""bass"": 13, ""brass"": 0, ""guitar"": 76, ""piano"": 0, ""strings"": 3}"
reference,test_00964,56,32.708333,16.354167,1.712102,11,6,2,0.811278,0.792357,7,11.107143,2.485071,100.000000,94.010417,,,,,,2:major,"{""bass"": 0, ""brass"": 14, ""guitar"": 0, ""piano"": 42, ""strings"": 0}"
reference,test_00965,183,31.916667,15.958333,5.733681,17,6,3,0.887130,3.584856,10,15.005464,2.238594,100.000000,91.071429,,,,,,2:major,"{""bass"": 2, ""brass"": 0, ""guitar"": 136, ""piano"": 45, ""strings"": 0}"
reference,test_00966,29,32.000000,16.000000,0.906250,13,6,1,-0.000000,2.500000,3,66.206897,2.387335,100.000000,97.916667,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 29}"
reference,test_00967,242,35.958333,17.979167,6.730012,16,7,3,0.855233,6.108922,13,21.785124,2.448635,100.000000,94.531250,,,,,,4:minor,"{""bass"": 10, ""brass"": 0, ""guitar"": 195, ""piano"": 0, ""strings"": 37}"
reference,test_00968,64,32.000000,16.000000,2.000000,15,7,2,0.200622,1.729167,5,20.750000,2.724954,100.000000,94.642857,,,,,,4:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 62, ""piano"": 0, ""strings"": 2}"
reference,test_00969,32,32.500000,16.250000,0.984615,10,7,2,0.997180,2.652564,5,64.656250,2.410374,100.000000,95.052083,,,,,,0:minor,"{""bass"": 17, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 15}"
reference,test_00970,54,31.708333,15.854167,1.703022,9,6,2,0.975119,1.285151,3,18.111111,2.359256,100.000000,94.940476,,,,,,2:major,"{""bass"": 22, ""brass"": 0, ""guitar"": 0, ""piano"": 32, ""strings"": 0}"
reference,test_00971,54,32.000000,16.000000,1.687500,12,7,3,1.480492,2.765625,4,39.333333,2.397626,100.000000,98.214286,,,,,,2:major,"{""bass"": 0, ""brass"": 28, ""guitar"": 0, ""piano"": 13, ""strings"": 13}"
reference,test_00972,208,35.958333,17.979167,5.784473,14,6,4,1.531068,7.717265,12,32.019231,2.188599,100.000000,94.791667,,,,,,0:major,"{""bass"": 4, ""brass"": 0, ""guitar"": 115, ""piano"": 40, ""strings"": 49}"
reference,test_00973,200,35.833333,17.916667,5.581395,14,6,4,1.432000,5.812791,10,24.995000,2.188202,100.000000,96.093750,,,,,,0:minor,"{""bass"": 31, ""brass"": 0, ""guitar"": 133, ""piano"": 16, ""strings"": 20}"
reference,test_00974,30,31.666667,15.833333,0.947368,5,5,1,-0.000000,0.642105,1,16.266667,2.241946,100.000000,98.809524,,,,,,1:major,"{""bass"": 30, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_00975,181,35.916667,17.958333,5.039443,14,5,2,0.910753,6.113689,10,29.116022,1.665768,100.000000,91.406250,,,,,,1:major,"{""bass"": 122, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 59}"
reference,test_00976,186,32.000000,16.000000,5.812500,27,12,4,1.079516,2.647135,6,10.930108,2.525625,96.774194,98.363095,,,,,,1:major,"{""bass"": 20, ""brass"": 3, ""guitar"": 20, ""piano"": 143, ""strings"": 0}"
reference,test_00977,147,32.000000,16.000000,4.593750,15,5,2,0.642064,1.847656,7,9.653061,1.791395,100.000000,97.619048,,,,,,2:major,"{""bass"": 24, ""brass"": 0, ""guitar"": 123, ""piano"": 0, ""strings"": 0}"
reference,test_00978,18,31.083333,15.541667,0.579088,13,7,1,-0.000000,3.241287,5,134.333333,2.572431,100.000000,98.958333,,,,,,4:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 18, ""strings"": 0}"
reference,test_00979,63,32.000000,16.000000,1.968750,18,8,1,-0.000000,4.406250,5,53.714286,2.827576,96.825397,97.619048,,,,,,8:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 0, ""strings"": 63}"
reference,test_00980,214,32.208333,16.104167,6.644243,16,6,3,1.208779,1.858991,5,6.714953,2.280377,100.000000,95.442708,,,,,,1:major,"{""bass"": 9, ""brass"": 0, ""guitar"": 0, ""piano"": 106, ""strings"": 99}"
reference,test_00981,132,32.750000,16.375000,4.030534,23,8,3,1.572624,6.779898,11,40.371212,2.561716,97.727273,88.281250,,,,,,1:minor,"{""bass"": 36, ""brass"": 0, ""guitar"": 48, ""piano"": 0, ""strings"": 48}"
reference,test_00982,101,31.958333,15.979167,3.160365,21,11,3,1.566797,2.813559,10,21.366337,2.969975,88.118812,91.815476,,,,,,8:minor,"{""bass"": 27, ""brass"": 0, ""guitar"": 34, ""piano"": 40, ""strings"": 0}"
reference,test_00983,67,32.000000,16.000000,2.093750,17,7,2,0.739481,3.604167,6,41.313433,2.581336,100.000000,97.767857,,,,,,0:major,"{""bass"": 14, ""brass"": 0, ""guitar"": 0, ""piano"": 53, ""strings"": 0}"
reference,test_00984,104,32.041667,16.020833,3.245774,22,9,1,-0.000000,1.806242,6,13.355769,2.825714,96.153846,95.052083,,,,,,1:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 104, ""strings"": 0}"
reference,test_00985,44,35.958333,17.979167,1.223638,16,8,2,0.439497,2.267671,6,44.477273,2.719401,95.454545,94.531250,,,,,,6:minor,"{""bass"": 4, ""brass"": 0, ""guitar"": 40, ""piano"": 0, ""strings"": 0}"
reference,test_00986,335,32.000000,16.000000,10.468750,17,7,3,0.825123,2.768229,8,6.346269,2.764661,100.000000,89.880952,,,,,,2:minor,"{""bass"": 33, ""brass"": 0, ""guitar"": 24, ""piano"": 278, ""strings"": 0}"
reference,test_00987,68,32.000000,16.000000,2.125000,12,6,1,-0.000000,0.734375,2,8.294118,1.743250,100.000000,96.875000,,,,,,0:major,"{""bass"": 0, ""brass"": 68, ""guitar"": 0, ""piano"": 0, ""strings"": 0}"
reference,test_00988,119,32.000000,16.000000,3.718750,30,8,4,1.683046,5.627604,9,36.319328,2.848522,96.638655,98.660714,,,,,,6:minor,"{""bass"": 11, ""brass"": 0, ""guitar"": 54, ""piano"": 43, ""strings"": 11}"
reference,test_00989,114,32.500000,16.250000,3.507692,22,8,3,0.896024,3.001282,7,20.535088,2.756862,99.122807,85.026042,,,,,,6:minor,"{""bass"": 13, ""brass"": 0, ""guitar"": 0, ""piano"": 92, ""strings"": 9}"
reference,test_00990,113,32.083333,16.041667,3.522078,8,7,3,0.918673,3.392208,8,23.115044,2.732409,100.000000,98.177083,,,,,,0:major,"{""bass"": 8, ""brass"": 0, ""guitar"": 0, ""piano"": 90, ""strings"": 15}"
reference,test_00991,48,31.750000,15.875000,1.511811,16,6,1,-0.000000,2.858268,5,45.375000,2.366621,100.000000,97.023810,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 0, ""piano"": 48, ""strings"": 0}"
reference,test_00992,411,32.000000,16.000000,12.843750,23,7,4,0.983068,7.848958,14,14.666667,1.421437,100.000000,97.321429,,,,,,1:minor,"{""bass"": 24, ""brass"": 0, ""guitar"": 335, ""piano"": 24, ""strings"": 28}"
reference,test_00993,184,32.041667,16.020833,5.742523,18,7,3,1.048863,3.195059,8,13.353261,2.572679,100.000000,84.375000,,,,,,2:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 29, ""piano"": 17, ""strings"": 138}"
reference,test_00994,127,32.000000,16.000000,3.968750,23,7,2,0.665037,4.319010,6,26.118110,2.604169,100.000000,99.404762,,,,,,2:minor,"{""bass"": 22, ""brass"": 0, ""guitar"": 105, ""piano"": 0, ""strings"": 0}"
reference,test_00995,122,35.541667,17.770833,3.432591,19,6,3,1.391335,2.747948,8,19.213115,2.466657,100.000000,96.484375,,,,,,1:minor,"{""bass"": 66, ""brass"": 0, ""guitar"": 40, ""piano"": 16, ""strings"": 0}"
reference,test_00996,50,31.958333,15.979167,1.564537,8,5,3,1.273270,2.348110,7,36.020000,1.890699,100.000000,97.916667,,,,,,0:major,"{""bass"": 12, ""brass"": 0, ""guitar"": 32, ""piano"": 0, ""strings"": 6}"
reference,test_00997,300,32.125000,16.062500,9.338521,38,8,4,1.675220,9.382620,17,24.113333,2.764482,98.666667,88.802083,,,,,,1:minor,"{""bass"": 24, ""brass"": 0, ""guitar"": 52, ""piano"": 163, ""strings"": 61}"
reference,test_00998,101,32.000000,16.000000,3.156250,11,7,1,-0.000000,4.000000,8,30.415842,2.629732,94.059406,95.684524,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 101, ""piano"": 0, ""strings"": 0}"
reference,test_00999,85,32.000000,16.000000,2.656250,22,8,3,1.103597,5.139323,9,46.435294,2.865454,94.117647,97.023810,,,,,,0:major,"{""bass"": 0, ""brass"": 0, ""guitar"": 9, ""piano"": 62, ""strings"": 14}"
reference,test_01000,68,32.250000,16.125000,2.108527,14,5,3,0.732032,3.326873,9,37.867647,2.186366,100.000000,86.197917,,,,,,0:major,"{""bass"": 0, ""brass"": 3, ""guitar"": 0, ""piano"": 58, ""strings"": 7}"
reference,test_01001,98,32.500000,16.250000,3.015385,16,7,2,0.940286,5.485897,20,43.663265,2.553902,100.000000,95.052083,,,,,,4:minor,"{""bass"": 0, ""brass"": 0, ""guitar"": 63, ""piano"": 35, ""strings"": 0}"
